year,month,creek,branch,species,count,type,count_percent,shannon,total_count,treatment,date
2004,8,Sweeney,Right,erichsonella_attenuata,0,macro,0,1.7047780376212147,954,fertilized,2004-08-01
2004,8,Sweeney,Right,edotea_triloba,1,macro,0.0010482180293501049,1.7047780376212147,954,fertilized,2004-08-01
2004,8,Sweeney,Right,hargeria_rapax,2,macro,0.0020964360587002098,1.7047780376212147,954,fertilized,2004-08-01
2004,8,Sweeney,Right,cyathura_polita,0,macro,0,1.7047780376212147,954,fertilized,2004-08-01
2004,8,Sweeney,Right,geukensia_demissa,0,macro,0,1.7047780376212147,954,fertilized,2004-08-01
2004,8,Sweeney,Right,melampus_b,0,macro,0,1.7047780376212147,954,fertilized,2004-08-01
2004,8,Sweeney,Right,nematostella_vectensis,0,macro,0,1.7047780376212147,954,fertilized,2004-08-01
2004,8,Sweeney,Right,oxyurostylis_smithi,0,macro,0,1.7047780376212147,954,fertilized,2004-08-01
2004,8,West,Left,fabricia_sabella,124,macro,0.04009052699644358,1.5207996458994013,3093,control,2004-08-01
2004,8,West,Left,manayunkia_aestuarina,846,macro,0.2735208535402522,1.5207996458994013,3093,control,2004-08-01
2004,8,West,Left,eteone_heteropoda,2,macro,6.466214031684449e-4,1.5207996458994013,3093,control,2004-08-01
2004,8,West,Left,captiella_capitata,2,macro,6.466214031684449e-4,1.5207996458994013,3093,control,2004-08-01
2004,8,West,Left,nereis_diversicolor,3,macro,9.699321047526673e-4,1.5207996458994013,3093,control,2004-08-01
2004,8,West,Left,streblospio_benedicti,186,macro,0.06013579049466537,1.5207996458994013,3093,control,2004-08-01
2004,8,West,Left,polydora_cornuta,22,macro,0.007112835434852894,1.5207996458994013,3093,control,2004-08-01
2004,8,West,Left,pygospio_elegans,1,macro,3.2331070158422246e-4,1.5207996458994013,3093,control,2004-08-01
2004,8,West,Left,marenzelleria_viridis,1,macro,3.2331070158422246e-4,1.5207996458994013,3093,control,2004-08-01
2004,8,West,Left,hobsonia_florida,0,macro,0,1.5207996458994013,3093,control,2004-08-01
2004,8,West,Left,orbiniidae,0,macro,0,1.5207996458994013,3093,control,2004-08-01
2004,8,West,Left,paranais_litoralis,699,macro,0.2259941804073715,1.5207996458994013,3093,control,2004-08-01
2004,8,West,Left,tubificoides_benedeni,1,macro,3.2331070158422246e-4,1.5207996458994013,3093,control,2004-08-01
2004,8,West,Left,tubificoides_wasselli,17,macro,0.005496281926931782,1.5207996458994013,3093,control,2004-08-01
2004,8,West,Left,tubificoides_brownae,19,macro,0.006142903330100227,1.5207996458994013,3093,control,2004-08-01
2004,8,West,Left,monopylephorus_sp,20,macro,0.006466214031684449,1.5207996458994013,3093,control,2004-08-01
2004,8,West,Left,psammoryctides_sp,1,macro,3.2331070158422246e-4,1.5207996458994013,3093,control,2004-08-01
2004,8,West,Left,cernosvitoviella_immota,1145,macro,0.3701907533139347,1.5207996458994013,3093,control,2004-08-01
2004,8,West,Left,orchestia_grillus,0,macro,0,1.5207996458994013,3093,control,2004-08-01
2004,8,West,Left,littorophiloscia_vittata,1,macro,3.2331070158422246e-4,1.5207996458994013,3093,control,2004-08-01
2004,8,West,Left,erichsonella_attenuata,0,macro,0,1.5207996458994013,3093,control,2004-08-01
2004,8,West,Left,edotea_triloba,1,macro,3.2331070158422246e-4,1.5207996458994013,3093,control,2004-08-01
2004,8,West,Left,hargeria_rapax,2,macro,6.466214031684449e-4,1.5207996458994013,3093,control,2004-08-01
2004,8,West,Left,cyathura_polita,0,macro,0,1.5207996458994013,3093,control,2004-08-01
2004,8,West,Left,geukensia_demissa,0,macro,0,1.5207996458994013,3093,control,2004-08-01
2004,8,West,Left,melampus_b,0,macro,0,1.5207996458994013,3093,control,2004-08-01
2004,8,West,Left,nematostella_vectensis,0,macro,0,1.5207996458994013,3093,control,2004-08-01
2004,8,West,Left,oxyurostylis_smithi,0,macro,0,1.5207996458994013,3093,control,2004-08-01
2004,8,West,Right,fabricia_sabella,328,macro,0.10761154855643044,1.5970406467806553,3048,control,2004-08-01
2004,8,West,Right,manayunkia_aestuarina,926,macro,0.3038057742782152,1.5970406467806553,3048,control,2004-08-01
2004,8,West,Right,eteone_heteropoda,1,macro,3.2808398950131233e-4,1.5970406467806553,3048,control,2004-08-01
2004,8,West,Right,captiella_capitata,0,macro,0,1.5970406467806553,3048,control,2004-08-01
2004,8,West,Right,nereis_diversicolor,2,macro,6.561679790026247e-4,1.5970406467806553,3048,control,2004-08-01
2004,8,West,Right,streblospio_benedicti,263,macro,0.08628608923884515,1.5970406467806553,3048,control,2004-08-01
2004,8,West,Right,polydora_cornuta,16,macro,0.005249343832020997,1.5970406467806553,3048,control,2004-08-01
2004,8,West,Right,pygospio_elegans,6,macro,0.001968503937007874,1.5970406467806553,3048,control,2004-08-01
2004,8,West,Right,marenzelleria_viridis,0,macro,0,1.5970406467806553,3048,control,2004-08-01
2004,8,West,Right,hobsonia_florida,0,macro,0,1.5970406467806553,3048,control,2004-08-01
2004,8,West,Right,orbiniidae,0,macro,0,1.5970406467806553,3048,control,2004-08-01
2004,8,West,Right,paranais_litoralis,391,macro,0.12828083989501313,1.5970406467806553,3048,control,2004-08-01
2004,8,West,Right,tubificoides_benedeni,4,macro,0.0013123359580052493,1.5970406467806553,3048,control,2004-08-01
2004,8,West,Right,tubificoides_wasselli,29,macro,0.009514435695538058,1.5970406467806553,3048,control,2004-08-01
2004,8,West,Right,tubificoides_brownae,18,macro,0.005905511811023622,1.5970406467806553,3048,control,2004-08-01
2004,8,West,Right,monopylephorus_sp,5,macro,0.0016404199475065617,1.5970406467806553,3048,control,2004-08-01
2004,8,West,Right,psammoryctides_sp,0,macro,0,1.5970406467806553,3048,control,2004-08-01
2004,8,West,Right,cernosvitoviella_immota,1054,macro,0.3458005249343832,1.5970406467806553,3048,control,2004-08-01
2004,8,West,Right,orchestia_grillus,0,macro,0,1.5970406467806553,3048,control,2004-08-01
2004,8,West,Right,littorophiloscia_vittata,1,macro,3.2808398950131233e-4,1.5970406467806553,3048,control,2004-08-01
2004,8,West,Right,erichsonella_attenuata,0,macro,0,1.5970406467806553,3048,control,2004-08-01
2004,8,West,Right,edotea_triloba,3,macro,9.84251968503937e-4,1.5970406467806553,3048,control,2004-08-01
2004,8,West,Right,hargeria_rapax,1,macro,3.2808398950131233e-4,1.5970406467806553,3048,control,2004-08-01
2004,8,West,Right,cyathura_polita,0,macro,0,1.5970406467806553,3048,control,2004-08-01
2004,8,West,Right,geukensia_demissa,0,macro,0,1.5970406467806553,3048,control,2004-08-01
2004,8,West,Right,melampus_b,0,macro,0,1.5970406467806553,3048,control,2004-08-01
2004,8,West,Right,nematostella_vectensis,0,macro,0,1.5970406467806553,3048,control,2004-08-01
2004,8,West,Right,oxyurostylis_smithi,0,macro,0,1.5970406467806553,3048,control,2004-08-01
2004,7,Sweeney,Left,fabricia_sabella,53,macro,0.028086910439851617,0.9908928648898873,1887,fertilized,2004-07-01
2004,7,Sweeney,Left,manayunkia_aestuarina,243,macro,0.1287758346581876,0.9908928648898873,1887,fertilized,2004-07-01
2004,7,Sweeney,Left,eteone_heteropoda,0,macro,0,0.9908928648898873,1887,fertilized,2004-07-01
2004,7,Sweeney,Left,captiella_capitata,1,macro,5.299417064122947e-4,0.9908928648898873,1887,fertilized,2004-07-01
2004,7,Sweeney,Left,nereis_diversicolor,17,macro,0.009009009009009009,0.9908928648898873,1887,fertilized,2004-07-01
2004,7,Sweeney,Left,streblospio_benedicti,24,macro,0.012718600953895072,0.9908928648898873,1887,fertilized,2004-07-01
2004,7,Sweeney,Left,polydora_cornuta,10,macro,0.005299417064122946,0.9908928648898873,1887,fertilized,2004-07-01
2004,7,Sweeney,Left,pygospio_elegans,2,macro,0.0010598834128245894,0.9908928648898873,1887,fertilized,2004-07-01
2004,7,Sweeney,Left,marenzelleria_viridis,0,macro,0,0.9908928648898873,1887,fertilized,2004-07-01
2004,7,Sweeney,Left,hobsonia_florida,0,macro,0,0.9908928648898873,1887,fertilized,2004-07-01
2004,7,Sweeney,Left,orbiniidae,0,macro,0,0.9908928648898873,1887,fertilized,2004-07-01
2004,7,Sweeney,Left,paranais_litoralis,170,macro,0.09009009009009009,0.9908928648898873,1887,fertilized,2004-07-01
2004,7,Sweeney,Left,tubificoides_benedeni,6,macro,0.003179650238473768,0.9908928648898873,1887,fertilized,2004-07-01
2004,7,Sweeney,Left,tubificoides_wasselli,1,macro,5.299417064122947e-4,0.9908928648898873,1887,fertilized,2004-07-01
2004,7,Sweeney,Left,tubificoides_brownae,4,macro,0.0021197668256491787,0.9908928648898873,1887,fertilized,2004-07-01
2004,7,Sweeney,Left,monopylephorus_sp,0,macro,0,0.9908928648898873,1887,fertilized,2004-07-01
2004,7,Sweeney,Left,psammoryctides_sp,0,macro,0,0.9908928648898873,1887,fertilized,2004-07-01
2004,7,Sweeney,Left,cernosvitoviella_immota,1356,macro,0.7186009538950715,0.9908928648898873,1887,fertilized,2004-07-01
2004,7,Sweeney,Left,orchestia_grillus,0,macro,0,0.9908928648898873,1887,fertilized,2004-07-01
2004,7,Sweeney,Left,littorophiloscia_vittata,0,macro,0,0.9908928648898873,1887,fertilized,2004-07-01
2004,7,Sweeney,Left,erichsonella_attenuata,0,macro,0,0.9908928648898873,1887,fertilized,2004-07-01
2004,7,Sweeney,Left,edotea_triloba,0,macro,0,0.9908928648898873,1887,fertilized,2004-07-01
2004,7,Sweeney,Left,hargeria_rapax,0,macro,0,0.9908928648898873,1887,fertilized,2004-07-01
2004,7,Sweeney,Left,cyathura_polita,0,macro,0,0.9908928648898873,1887,fertilized,2004-07-01
2004,7,Sweeney,Left,geukensia_demissa,0,macro,0,0.9908928648898873,1887,fertilized,2004-07-01
2004,7,Sweeney,Left,melampus_b,0,macro,0,0.9908928648898873,1887,fertilized,2004-07-01
2004,7,Sweeney,Left,nematostella_vectensis,0,macro,0,0.9908928648898873,1887,fertilized,2004-07-01
2004,7,Sweeney,Left,oxyurostylis_smithi,0,macro,0,0.9908928648898873,1887,fertilized,2004-07-01
2004,7,Sweeney,Right,fabricia_sabella,37,macro,0.02279728897104128,1.674018736967273,1623,fertilized,2004-07-01
2004,7,Sweeney,Right,manayunkia_aestuarina,301,macro,0.18545902649414664,1.674018736967273,1623,fertilized,2004-07-01
2004,7,Sweeney,Right,eteone_heteropoda,1,macro,6.161429451632779e-4,1.674018736967273,1623,fertilized,2004-07-01
2004,7,Sweeney,Right,captiella_capitata,2,macro,0.0012322858903265558,1.674018736967273,1623,fertilized,2004-07-01
2004,7,Sweeney,Right,nereis_diversicolor,83,macro,0.051139864448552064,1.674018736967273,1623,fertilized,2004-07-01
2004,7,Sweeney,Right,streblospio_benedicti,244,macro,0.1503388786198398,1.674018736967273,1623,fertilized,2004-07-01
2004,7,Sweeney,Right,polydora_cornuta,8,macro,0.004929143561306223,1.674018736967273,1623,fertilized,2004-07-01
2004,7,Sweeney,Right,pygospio_elegans,1,macro,6.161429451632779e-4,1.674018736967273,1623,fertilized,2004-07-01
2004,7,Sweeney,Right,marenzelleria_viridis,0,macro,0,1.674018736967273,1623,fertilized,2004-07-01
2004,7,Sweeney,Right,hobsonia_florida,0,macro,0,1.674018736967273,1623,fertilized,2004-07-01
2004,7,Sweeney,Right,orbiniidae,0,macro,0,1.674018736967273,1623,fertilized,2004-07-01
2004,7,Sweeney,Right,paranais_litoralis,98,macro,0.06038200862600123,1.674018736967273,1623,fertilized,2004-07-01
2004,7,Sweeney,Right,tubificoides_benedeni,0,macro,0,1.674018736967273,1623,fertilized,2004-07-01
2004,7,Sweeney,Right,tubificoides_wasselli,54,macro,0.033271719038817,1.674018736967273,1623,fertilized,2004-07-01
2004,7,Sweeney,Right,tubificoides_brownae,29,macro,0.017868145409735057,1.674018736967273,1623,fertilized,2004-07-01
2004,7,Sweeney,Right,monopylephorus_sp,34,macro,0.020948860135551448,1.674018736967273,1623,fertilized,2004-07-01
2004,7,Sweeney,Right,psammoryctides_sp,0,macro,0,1.674018736967273,1623,fertilized,2004-07-01
2004,7,Sweeney,Right,cernosvitoviella_immota,731,macro,0.45040049291435613,1.674018736967273,1623,fertilized,2004-07-01
2004,7,Sweeney,Right,orchestia_grillus,0,macro,0,1.674018736967273,1623,fertilized,2004-07-01
2004,7,Sweeney,Right,littorophiloscia_vittata,0,macro,0,1.674018736967273,1623,fertilized,2004-07-01
2004,7,Sweeney,Right,erichsonella_attenuata,0,macro,0,1.674018736967273,1623,fertilized,2004-07-01
2004,7,Sweeney,Right,edotea_triloba,0,macro,0,1.674018736967273,1623,fertilized,2004-07-01
2004,7,Sweeney,Right,hargeria_rapax,0,macro,0,1.674018736967273,1623,fertilized,2004-07-01
2004,7,Sweeney,Right,cyathura_polita,0,macro,0,1.674018736967273,1623,fertilized,2004-07-01
2004,7,Sweeney,Right,geukensia_demissa,0,macro,0,1.674018736967273,1623,fertilized,2004-07-01
2004,7,Sweeney,Right,melampus_b,0,macro,0,1.674018736967273,1623,fertilized,2004-07-01
2004,7,Sweeney,Right,nematostella_vectensis,0,macro,0,1.674018736967273,1623,fertilized,2004-07-01
2004,7,Sweeney,Right,oxyurostylis_smithi,0,macro,0,1.674018736967273,1623,fertilized,2004-07-01
2004,7,West,Left,fabricia_sabella,41,macro,0.022198159177043854,1.3358638219255992,1847,control,2004-07-01
2004,7,West,Left,manayunkia_aestuarina,234,macro,0.12669193286410396,1.3358638219255992,1847,control,2004-07-01
2004,7,West,Left,eteone_heteropoda,4,macro,0.002165674066053059,1.3358638219255992,1847,control,2004-07-01
2004,7,West,Left,captiella_capitata,10,macro,0.005414185165132647,1.3358638219255992,1847,control,2004-07-01
2004,7,West,Left,nereis_diversicolor,5,macro,0.0027070925825663237,1.3358638219255992,1847,control,2004-07-01
2004,7,West,Left,streblospio_benedicti,134,macro,0.07255008121277748,1.3358638219255992,1847,control,2004-07-01
2004,7,West,Left,polydora_cornuta,10,macro,0.005414185165132647,1.3358638219255992,1847,control,2004-07-01
2004,7,West,Left,pygospio_elegans,2,macro,0.0010828370330265296,1.3358638219255992,1847,control,2004-07-01
2004,7,West,Left,marenzelleria_viridis,0,macro,0,1.3358638219255992,1847,control,2004-07-01
2004,7,West,Left,hobsonia_florida,0,macro,0,1.3358638219255992,1847,control,2004-07-01
2004,7,West,Left,orbiniidae,0,macro,0,1.3358638219255992,1847,control,2004-07-01
2004,7,West,Left,paranais_litoralis,211,macro,0.11423930698429886,1.3358638219255992,1847,control,2004-07-01
2004,7,West,Left,tubificoides_benedeni,14,macro,0.007579859231185706,1.3358638219255992,1847,control,2004-07-01
2004,7,West,Left,tubificoides_wasselli,4,macro,0.002165674066053059,1.3358638219255992,1847,control,2004-07-01
2004,7,West,Left,tubificoides_brownae,5,macro,0.0027070925825663237,1.3358638219255992,1847,control,2004-07-01
2004,7,West,Left,monopylephorus_sp,34,macro,0.018408229561451002,1.3358638219255992,1847,control,2004-07-01
2004,7,West,Left,psammoryctides_sp,0,macro,0,1.3358638219255992,1847,control,2004-07-01
2004,7,West,Left,cernosvitoviella_immota,1133,macro,0.6134271792095289,1.3358638219255992,1847,control,2004-07-01
2004,7,West,Left,orchestia_grillus,0,macro,0,1.3358638219255992,1847,control,2004-07-01
2004,7,West,Left,littorophiloscia_vittata,0,macro,0,1.3358638219255992,1847,control,2004-07-01
2004,7,West,Left,erichsonella_attenuata,0,macro,0,1.3358638219255992,1847,control,2004-07-01
2004,7,West,Left,edotea_triloba,0,macro,0,1.3358638219255992,1847,control,2004-07-01
2004,7,West,Left,hargeria_rapax,6,macro,0.0032485110990795887,1.3358638219255992,1847,control,2004-07-01
2004,7,West,Left,cyathura_polita,0,macro,0,1.3358638219255992,1847,control,2004-07-01
2004,7,West,Left,geukensia_demissa,0,macro,0,1.3358638219255992,1847,control,2004-07-01
2004,7,West,Left,melampus_b,0,macro,0,1.3358638219255992,1847,control,2004-07-01
2004,7,West,Left,nematostella_vectensis,0,macro,0,1.3358638219255992,1847,control,2004-07-01
2004,7,West,Left,oxyurostylis_smithi,0,macro,0,1.3358638219255992,1847,control,2004-07-01
2004,7,West,Right,fabricia_sabella,61,macro,0.037492317148125384,1.3360039639061043,1627,control,2004-07-01
2004,7,West,Right,manayunkia_aestuarina,193,macro,0.11862323294406883,1.3360039639061043,1627,control,2004-07-01
2004,7,West,Right,eteone_heteropoda,0,macro,0,1.3360039639061043,1627,control,2004-07-01
2004,7,West,Right,captiella_capitata,8,macro,0.004917025199754148,1.3360039639061043,1627,control,2004-07-01
2004,7,West,Right,nereis_diversicolor,2,macro,0.001229256299938537,1.3360039639061043,1627,control,2004-07-01
2004,7,West,Right,streblospio_benedicti,244,macro,0.14996926859250154,1.3360039639061043,1627,control,2004-07-01
2004,7,West,Right,polydora_cornuta,12,macro,0.007375537799631223,1.3360039639061043,1627,control,2004-07-01
2004,7,West,Right,pygospio_elegans,0,macro,0,1.3360039639061043,1627,control,2004-07-01
2004,7,West,Right,marenzelleria_viridis,0,macro,0,1.3360039639061043,1627,control,2004-07-01
2004,7,West,Right,hobsonia_florida,0,macro,0,1.3360039639061043,1627,control,2004-07-01
2004,7,West,Right,orbiniidae,0,macro,0,1.3360039639061043,1627,control,2004-07-01
2004,7,West,Right,paranais_litoralis,73,macro,0.04486785494775661,1.3360039639061043,1627,control,2004-07-01
2004,7,West,Right,tubificoides_benedeni,0,macro,0,1.3360039639061043,1627,control,2004-07-01
2004,7,West,Right,tubificoides_wasselli,13,macro,0.007990165949600492,1.3360039639061043,1627,control,2004-07-01
2004,7,West,Right,tubificoides_brownae,20,macro,0.012292562999385371,1.3360039639061043,1627,control,2004-07-01
2004,7,West,Right,monopylephorus_sp,26,macro,0.015980331899200985,1.3360039639061043,1627,control,2004-07-01
2004,7,West,Right,psammoryctides_sp,0,macro,0,1.3360039639061043,1627,control,2004-07-01
2004,7,West,Right,cernosvitoviella_immota,975,macro,0.5992624462200369,1.3360039639061043,1627,control,2004-07-01
2004,7,West,Right,orchestia_grillus,0,macro,0,1.3360039639061043,1627,control,2004-07-01
2004,7,West,Right,littorophiloscia_vittata,0,macro,0,1.3360039639061043,1627,control,2004-07-01
2004,7,West,Right,erichsonella_attenuata,0,macro,0,1.3360039639061043,1627,control,2004-07-01
2004,7,West,Right,edotea_triloba,0,macro,0,1.3360039639061043,1627,control,2004-07-01
2004,7,West,Right,hargeria_rapax,0,macro,0,1.3360039639061043,1627,control,2004-07-01
2004,7,West,Right,cyathura_polita,0,macro,0,1.3360039639061043,1627,control,2004-07-01
2004,7,West,Right,geukensia_demissa,0,macro,0,1.3360039639061043,1627,control,2004-07-01
2004,7,West,Right,melampus_b,0,macro,0,1.3360039639061043,1627,control,2004-07-01
2004,7,West,Right,nematostella_vectensis,0,macro,0,1.3360039639061043,1627,control,2004-07-01
2004,7,West,Right,oxyurostylis_smithi,0,macro,0,1.3360039639061043,1627,control,2004-07-01
2004,6,Sweeney,Left,fabricia_sabella,343,macro,0.14552397114976665,1.4543969033229966,2357,fertilized,2004-06-01
2004,6,Sweeney,Left,manayunkia_aestuarina,832,macro,0.3529910903691133,1.4543969033229966,2357,fertilized,2004-06-01
2004,6,Sweeney,Left,eteone_heteropoda,0,macro,0,1.4543969033229966,2357,fertilized,2004-06-01
2004,6,Sweeney,Left,captiella_capitata,1,macro,4.2426813746287653e-4,1.4543969033229966,2357,fertilized,2004-06-01
2004,6,Sweeney,Left,nereis_diversicolor,18,macro,0.007636826474331778,1.4543969033229966,2357,fertilized,2004-06-01
2004,6,Sweeney,Left,streblospio_benedicti,16,macro,0.0067882901994060245,1.4543969033229966,2357,fertilized,2004-06-01
2004,6,Sweeney,Left,polydora_cornuta,27,macro,0.011455239711497667,1.4543969033229966,2357,fertilized,2004-06-01
2004,6,Sweeney,Left,pygospio_elegans,13,macro,0.005515485787017395,1.4543969033229966,2357,fertilized,2004-06-01
2004,6,Sweeney,Left,marenzelleria_viridis,0,macro,0,1.4543969033229966,2357,fertilized,2004-06-01
2004,6,Sweeney,Left,hobsonia_florida,2,macro,8.485362749257531e-4,1.4543969033229966,2357,fertilized,2004-06-01
2004,6,Sweeney,Left,orbiniidae,0,macro,0,1.4543969033229966,2357,fertilized,2004-06-01
2004,6,Sweeney,Left,paranais_litoralis,282,macro,0.11964361476453118,1.4543969033229966,2357,fertilized,2004-06-01
2004,6,Sweeney,Left,tubificoides_benedeni,0,macro,0,1.4543969033229966,2357,fertilized,2004-06-01
2004,6,Sweeney,Left,tubificoides_wasselli,0,macro,0,1.4543969033229966,2357,fertilized,2004-06-01
2004,6,Sweeney,Left,tubificoides_brownae,5,macro,0.0021213406873143827,1.4543969033229966,2357,fertilized,2004-06-01
2004,6,Sweeney,Left,monopylephorus_sp,3,macro,0.0012728044123886295,1.4543969033229966,2357,fertilized,2004-06-01
2004,6,Sweeney,Left,psammoryctides_sp,1,macro,4.2426813746287653e-4,1.4543969033229966,2357,fertilized,2004-06-01
2004,6,Sweeney,Left,cernosvitoviella_immota,814,macro,0.3453542638947815,1.4543969033229966,2357,fertilized,2004-06-01
2004,6,Sweeney,Left,orchestia_grillus,0,macro,0,1.4543969033229966,2357,fertilized,2004-06-01
2004,6,Sweeney,Left,littorophiloscia_vittata,0,macro,0,1.4543969033229966,2357,fertilized,2004-06-01
2004,6,Sweeney,Left,erichsonella_attenuata,0,macro,0,1.4543969033229966,2357,fertilized,2004-06-01
2004,6,Sweeney,Left,edotea_triloba,0,macro,0,1.4543969033229966,2357,fertilized,2004-06-01
2004,6,Sweeney,Left,hargeria_rapax,0,macro,0,1.4543969033229966,2357,fertilized,2004-06-01
2004,6,Sweeney,Left,cyathura_polita,0,macro,0,1.4543969033229966,2357,fertilized,2004-06-01
2004,6,Sweeney,Left,geukensia_demissa,0,macro,0,1.4543969033229966,2357,fertilized,2004-06-01
2004,6,Sweeney,Left,melampus_b,0,macro,0,1.4543969033229966,2357,fertilized,2004-06-01
2004,6,Sweeney,Left,nematostella_vectensis,0,macro,0,1.4543969033229966,2357,fertilized,2004-06-01
2004,6,Sweeney,Left,oxyurostylis_smithi,0,macro,0,1.4543969033229966,2357,fertilized,2004-06-01
2004,6,Sweeney,Right,fabricia_sabella,99,macro,0.04449438202247191,1.660285816099815,2225,fertilized,2004-06-01
2004,6,Sweeney,Right,manayunkia_aestuarina,798,macro,0.3586516853932584,1.660285816099815,2225,fertilized,2004-06-01
2004,6,Sweeney,Right,eteone_heteropoda,2,macro,8.988764044943821e-4,1.660285816099815,2225,fertilized,2004-06-01
2004,6,Sweeney,Right,captiella_capitata,4,macro,0.0017977528089887641,1.660285816099815,2225,fertilized,2004-06-01
2004,6,Sweeney,Right,nereis_diversicolor,33,macro,0.014831460674157304,1.660285816099815,2225,fertilized,2004-06-01
2004,6,Sweeney,Right,streblospio_benedicti,115,macro,0.051685393258426963,1.660285816099815,2225,fertilized,2004-06-01
2004,6,Sweeney,Right,polydora_cornuta,28,macro,0.012584269662921348,1.660285816099815,2225,fertilized,2004-06-01
2004,6,Sweeney,Right,pygospio_elegans,6,macro,0.002696629213483146,1.660285816099815,2225,fertilized,2004-06-01
2004,6,Sweeney,Right,marenzelleria_viridis,0,macro,0,1.660285816099815,2225,fertilized,2004-06-01
2004,6,Sweeney,Right,hobsonia_florida,0,macro,0,1.660285816099815,2225,fertilized,2004-06-01
2004,6,Sweeney,Right,orbiniidae,0,macro,0,1.660285816099815,2225,fertilized,2004-06-01
2004,6,Sweeney,Right,paranais_litoralis,464,macro,0.20853932584269663,1.660285816099815,2225,fertilized,2004-06-01
2004,6,Sweeney,Right,tubificoides_benedeni,0,macro,0,1.660285816099815,2225,fertilized,2004-06-01
2004,6,Sweeney,Right,tubificoides_wasselli,1,macro,4.4943820224719103e-4,1.660285816099815,2225,fertilized,2004-06-01
2004,6,Sweeney,Right,tubificoides_brownae,59,macro,0.02651685393258427,1.660285816099815,2225,fertilized,2004-06-01
2004,6,Sweeney,Right,monopylephorus_sp,29,macro,0.01303370786516854,1.660285816099815,2225,fertilized,2004-06-01
2004,6,Sweeney,Right,psammoryctides_sp,6,macro,0.002696629213483146,1.660285816099815,2225,fertilized,2004-06-01
2004,6,Sweeney,Right,cernosvitoviella_immota,581,macro,0.261123595505618,1.660285816099815,2225,fertilized,2004-06-01
2004,6,Sweeney,Right,orchestia_grillus,0,macro,0,1.660285816099815,2225,fertilized,2004-06-01
2004,6,Sweeney,Right,littorophiloscia_vittata,0,macro,0,1.660285816099815,2225,fertilized,2004-06-01
2004,6,Sweeney,Right,erichsonella_attenuata,0,macro,0,1.660285816099815,2225,fertilized,2004-06-01
2004,6,Sweeney,Right,edotea_triloba,0,macro,0,1.660285816099815,2225,fertilized,2004-06-01
2004,6,Sweeney,Right,hargeria_rapax,0,macro,0,1.660285816099815,2225,fertilized,2004-06-01
2004,6,Sweeney,Right,cyathura_polita,0,macro,0,1.660285816099815,2225,fertilized,2004-06-01
2004,6,Sweeney,Right,geukensia_demissa,0,macro,0,1.660285816099815,2225,fertilized,2004-06-01
2004,6,Sweeney,Right,melampus_b,0,macro,0,1.660285816099815,2225,fertilized,2004-06-01
2004,6,Sweeney,Right,nematostella_vectensis,0,macro,0,1.660285816099815,2225,fertilized,2004-06-01
2004,6,Sweeney,Right,oxyurostylis_smithi,0,macro,0,1.660285816099815,2225,fertilized,2004-06-01
2004,6,West,Left,fabricia_sabella,261,macro,0.10925073252406865,1.5147181844409738,2389,control,2004-06-01
2004,6,West,Left,manayunkia_aestuarina,1103,macro,0.4616994558392633,1.5147181844409738,2389,control,2004-06-01
2004,6,West,Left,eteone_heteropoda,8,macro,0.0033486814566764337,1.5147181844409738,2389,control,2004-06-01
2004,6,West,Left,captiella_capitata,4,macro,0.0016743407283382169,1.5147181844409738,2389,control,2004-06-01
2004,6,West,Left,nereis_diversicolor,8,macro,0.0033486814566764337,1.5147181844409738,2389,control,2004-06-01
2004,6,West,Left,streblospio_benedicti,43,macro,0.01799916282963583,1.5147181844409738,2389,control,2004-06-01
2004,6,West,Left,polydora_cornuta,14,macro,0.0058601925491837585,1.5147181844409738,2389,control,2004-06-01
2004,6,West,Left,pygospio_elegans,40,macro,0.016743407283382167,1.5147181844409738,2389,control,2004-06-01
2004,6,West,Left,marenzelleria_viridis,0,macro,0,1.5147181844409738,2389,control,2004-06-01
2004,6,West,Left,hobsonia_florida,0,macro,0,1.5147181844409738,2389,control,2004-06-01
2004,6,West,Left,orbiniidae,0,macro,0,1.5147181844409738,2389,control,2004-06-01
2004,6,West,Left,paranais_litoralis,189,macro,0.07911259941398074,1.5147181844409738,2389,control,2004-06-01
2004,6,West,Left,tubificoides_benedeni,2,macro,8.371703641691084e-4,1.5147181844409738,2389,control,2004-06-01
2004,6,West,Left,tubificoides_wasselli,32,macro,0.013394725826705735,1.5147181844409738,2389,control,2004-06-01
2004,6,West,Left,tubificoides_brownae,10,macro,0.004185851820845542,1.5147181844409738,2389,control,2004-06-01
2004,6,West,Left,monopylephorus_sp,26,macro,0.010883214734198409,1.5147181844409738,2389,control,2004-06-01
2004,6,West,Left,psammoryctides_sp,2,macro,8.371703641691084e-4,1.5147181844409738,2389,control,2004-06-01
2004,6,West,Left,cernosvitoviella_immota,647,macro,0.27082461280870657,1.5147181844409738,2389,control,2004-06-01
2004,6,West,Left,orchestia_grillus,0,macro,0,1.5147181844409738,2389,control,2004-06-01
2004,6,West,Left,littorophiloscia_vittata,0,macro,0,1.5147181844409738,2389,control,2004-06-01
2004,6,West,Left,erichsonella_attenuata,0,macro,0,1.5147181844409738,2389,control,2004-06-01
2004,6,West,Left,edotea_triloba,0,macro,0,1.5147181844409738,2389,control,2004-06-01
2004,6,West,Left,hargeria_rapax,0,macro,0,1.5147181844409738,2389,control,2004-06-01
